"SB29","C00892471","SB29.5346","","","ORG","DEPARTMENT OF THE AIR FORCE","","","","","","EEOB ROOM 25","1600 PENNSYLVANIA","WASHINGTON","DC","20502","","","20260302","1298.22","","NON-CONTRIBUTION: CC PMT [SB21B.5321]: TRAVEL: AIR","","","","","","","","","","","","","","","","","","","X","",""
"SB29","C00892471","SB29.5328","","","ORG","FORWARD STRATEGIES","","","","","","7222 ANHINGA FARMS ROAD","","TALLAHASSEE","FL","32309","","","20260413","10000.00","","NON-CONTRIBUTION: FUNDRAISING CONSULTING","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5342","","","ORG","HERTZ CAR RENTAL","","","","","","5601 NORTHWEST EXPRESSWAY","","OKLAHOMA CITY","OK","73132","","","20260312","3933.87","","NON-CONTRIBUTION: CC PMT [SB21B.5321]: TRAVEL: GROUND TRANSPORTATION","","","","","","","","","","","","","","","","","","","X","",""
"SB29","C00892471","SB29.5341","","","ORG","HILTON GARDEN INN","","","","","","1611 WORTHINGTON RD","","WEST PALM BEACH","FL","334096480","","","20260304","855.00","","NON-CONTRIBUTION: CC PMT [SB21B.5321]: TRAVEL: LODGING","","","","","","","","","","","","","","","","","","","X","",""
"SB29","C00892471","SB29.5330","","","ORG","INTERNAL REVENUE SERVICE","","","","","","1111 CONSTITUTION AVE NW","","WASHINGTON DC","DC","20224","","","20260413","771093.00","","NON-CONTRIBUTION: TAXES","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5319","","","IND","","MCCUBBIN","J.","AUSTIN","","","3535 S BALL ST","APT 406","ARLINGTON","VA","22202","","","20260424","5000.00","","NON-CONTRIBUTION: STRATEGIC POLITICAL CONSULTING","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5331","","","ORG","MICHAEL HOPKINS PHOTOGRAPHY","","","","","","783 SW 119TH WAY","","DAVIE","FL","33325","","","20260428","3046.95","","NON-CONTRIBUTION: EVENT EXPENSE: PHOTOGRAPHY SERVICES","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5333","","","ORG","OCCASIONS CATERERS INC.","","","","","","ACCOUNTS RECEIVABLE DEPT.","655 TAYLOR STREET NE","WASHINGTON","DC","20017","","","20260406","20315.00","","NON-CONTRIBUTION: EVENT EXPENSE: CATERING SERVICES","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5334","","","ORG","PERCIPIENT STRATEGIES LLC","","","","","","80 M STREET, SE","FLR 1","WASHINGTON","DC","20003","","","20260424","15750.00","","NON-CONTRIBUTION: RESEARCH CONSULTING","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5335","","","ORG","RED STATE PARTNERS","","","","","","1406 COLLEEN LANE","","MCLEAN","VA","22101","","","20260416","5000.00","","NON-CONTRIBUTION: TRAVEL PLANNING AND CONSULTING","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5340","","","ORG","THE BEN","","","","","","251 N NARCISSUS AVE","","WEST PALM BEACH","FL","33401","","","20260224","1356.00","","NON-CONTRIBUTION: CC PMT [SB21B.5321]: TRAVEL: LODGING","","","","","","","","","","","","","","","","","","","X","",""
"SB29","C00892471","SB29.5337","","","ORG","TRUMP WINERY","","","","","","100 GRAND CRU DRIVE","","CHARLOTTESVILLE","VA","22902","","","20260420","12750.00","","NON-CONTRIBUTION: EVENT EXPENSE: FACILITIES RENTAL AND CATERING SERVICES","","","","","","","","","","","","","","","","","","","","",""
"SB29","C00892471","SB29.5338","","","ORG","VECTORGOP LLC","","","","","","30 N GOULD ST","STE R","SHERIDAN","WY","82801","","","20260424","5000.00","","NON-CONTRIBUTION: STRATEGIC POLITICAL CONSULTING","","","","","","","","","","","","","","","","","","","","",""
